entity_id,fiscal_period_id,fiscal_year,fiscal_period,period_end_date,metric,value,currency,value_usd,source,load_timestamp
DAL-US,DAL-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,11847.24,USD,11847.24,FDB_FF,2026-03-04T23:00:00Z
DAL-US,DAL-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,65028.47,USD,65028.47,FDB_FF,2026-03-04T23:00:00Z
DAL-US,DAL-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,16157.88,USD,16157.88,FDB_FF,2026-03-04T23:00:00Z
DAL-US,DAL-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,17341.85,USD,17341.85,FDB_FF,2026-03-04T23:00:00Z
DAL-US,DAL-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,16597.59,USD,16597.59,FDB_FF,2026-03-04T23:00:00Z
DAL-US,DAL-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,14931.15,USD,14931.15,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2021_A,2021,FY,2021-12-31,FF_SALES,342851.69,TWD,10628.4,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,77059.93,TWD,2388.86,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,95326.77,TWD,2955.13,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,86160.49,TWD,2670.98,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,84304.49,TWD,2613.44,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2022_A,2022,FY,2022-12-31,FF_SALES,355576.59,TWD,11022.87,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,90910.05,TWD,2818.21,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,75510.06,TWD,2340.81,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,94927.46,TWD,2942.75,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,94229.01,TWD,2921.1,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2023_A,2023,FY,2023-12-31,FF_SALES,343960.82,TWD,10662.79,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,97168.26,TWD,3012.22,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,75662.81,TWD,2345.55,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,83109.68,TWD,2576.4,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,88020.08,TWD,2728.62,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2024_A,2024,FY,2024-12-31,FF_SALES,352834.28,TWD,10937.86,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,77186.2,TWD,2392.77,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,108470.55,TWD,3362.59,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,83012.73,TWD,2573.39,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,84164.8,TWD,2609.11,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2025_A,2025,FY,2025-12-31,FF_SALES,391493.08,TWD,12136.29,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,89842.76,TWD,2785.13,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,110571.98,TWD,3427.73,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,103695.16,TWD,3214.55,FDB_FF,2026-03-04T23:00:00Z
DELT-TW,DELT-TW_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,87383.18,TWD,2708.88,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,45585.75,USD,45585.75,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,9457.83,USD,9457.83,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,12334.99,USD,12334.99,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,11285.2,USD,11285.2,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,12507.72,USD,12507.72,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,49602.85,USD,49602.85,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,13094.69,USD,13094.69,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,12327.19,USD,12327.19,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,13822.35,USD,13822.35,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,10358.62,USD,10358.62,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,49321.07,USD,49321.07,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,13206.44,USD,13206.44,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,11314.7,USD,11314.7,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,12665.62,USD,12665.62,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,12134.3,USD,12134.3,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,52092.14,USD,52092.14,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,12381.05,USD,12381.05,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,14016.7,USD,14016.7,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,11897.59,USD,11897.59,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,13796.8,USD,13796.8,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,52310.06,USD,52310.06,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,13561.53,USD,13561.53,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,12773.96,USD,12773.96,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,13207.23,USD,13207.23,FDB_FF,2026-03-04T23:00:00Z
GS-US,GS-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,12767.33,USD,12767.33,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,307188.21,USD,307188.21,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,69847.04,USD,69847.04,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,70845.44,USD,70845.44,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,79405.96,USD,79405.96,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,87089.77,USD,87089.77,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,351829.23,USD,351829.23,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,97584.46,USD,97584.46,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,88244.46,USD,88244.46,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,81191.37,USD,81191.37,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,84808.95,USD,84808.95,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,350244.82,USD,350244.82,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,84796.16,USD,84796.16,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,78365.05,USD,78365.05,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,98596.32,USD,98596.32,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,88487.28,USD,88487.28,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,400980.92,USD,400980.92,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,99931.34,USD,99931.34,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,105569.38,USD,105569.38,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,83216.64,USD,83216.64,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,112263.56,USD,112263.56,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,420298.48,USD,420298.48,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,116582.08,USD,116582.08,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,104461.9,USD,104461.9,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,100214.24,USD,100214.24,FDB_FF,2026-03-04T23:00:00Z
BRK.A-US,BRK.A-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,99040.26,USD,99040.26,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2021_A,2021,FY,2021-05-31,FF_SALES,38785.38,USD,38785.38,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2021_Q1,2021,Q1,2020-08-31,FF_SALES,10719.26,USD,10719.26,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2021_Q2,2021,Q2,2020-11-30,FF_SALES,9030.55,USD,9030.55,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2021_Q3,2021,Q3,2021-02-28,FF_SALES,10285.73,USD,10285.73,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2021_Q4,2021,Q4,2021-05-31,FF_SALES,8749.83,USD,8749.83,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2022_A,2022,FY,2022-05-31,FF_SALES,37420.77,USD,37420.77,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2022_Q1,2022,Q1,2021-08-31,FF_SALES,10473.12,USD,10473.12,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2022_Q2,2022,Q2,2021-11-30,FF_SALES,8179.55,USD,8179.55,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2022_Q3,2022,Q3,2022-02-28,FF_SALES,8560.28,USD,8560.28,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2022_Q4,2022,Q4,2022-05-31,FF_SALES,10207.82,USD,10207.82,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2023_A,2023,FY,2023-05-31,FF_SALES,37823.69,USD,37823.69,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2023_Q1,2023,Q1,2022-08-31,FF_SALES,10802.21,USD,10802.21,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2023_Q2,2023,Q2,2022-11-30,FF_SALES,7643.48,USD,7643.48,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2023_Q3,2023,Q3,2023-02-28,FF_SALES,9974.26,USD,9974.26,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2023_Q4,2023,Q4,2023-05-31,FF_SALES,9403.73,USD,9403.73,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2024_A,2024,FY,2024-05-31,FF_SALES,41914.25,USD,41914.25,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2024_Q1,2024,Q1,2023-08-31,FF_SALES,9675.68,USD,9675.68,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2024_Q2,2024,Q2,2023-11-30,FF_SALES,10966.32,USD,10966.32,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2024_Q3,2024,Q3,2024-02-28,FF_SALES,10653.06,USD,10653.06,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2024_Q4,2024,Q4,2024-05-31,FF_SALES,10619.18,USD,10619.18,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2025_A,2025,FY,2025-05-31,FF_SALES,47029.18,USD,47029.18,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2025_Q1,2025,Q1,2024-08-31,FF_SALES,13359.09,USD,13359.09,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2025_Q2,2025,Q2,2024-11-30,FF_SALES,10300.16,USD,10300.16,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2025_Q3,2025,Q3,2025-02-28,FF_SALES,11710.43,USD,11710.43,FDB_FF,2026-03-04T23:00:00Z
NKE-US,NKE-US_FY2025_Q4,2025,Q4,2025-05-31,FF_SALES,11659.51,USD,11659.51,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2021_A,2021,FY,2021-05-31,FF_SALES,74079.45,USD,74079.45,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2021_Q1,2021,Q1,2020-08-31,FF_SALES,17707.5,USD,17707.5,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2021_Q2,2021,Q2,2020-11-30,FF_SALES,17733.46,USD,17733.46,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2021_Q3,2021,Q3,2021-02-28,FF_SALES,21337.88,USD,21337.88,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2021_Q4,2021,Q4,2021-05-31,FF_SALES,17300.61,USD,17300.61,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2022_A,2022,FY,2022-05-31,FF_SALES,72950.68,USD,72950.68,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2022_Q1,2022,Q1,2021-08-31,FF_SALES,16594.66,USD,16594.66,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2022_Q2,2022,Q2,2021-11-30,FF_SALES,16015.75,USD,16015.75,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2022_Q3,2022,Q3,2022-02-28,FF_SALES,19597.11,USD,19597.11,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2022_Q4,2022,Q4,2022-05-31,FF_SALES,20743.16,USD,20743.16,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2023_A,2023,FY,2023-05-31,FF_SALES,73552.66,USD,73552.66,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2023_Q1,2023,Q1,2022-08-31,FF_SALES,16257.92,USD,16257.92,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2023_Q2,2023,Q2,2022-11-30,FF_SALES,19722.13,USD,19722.13,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2023_Q3,2023,Q3,2023-02-28,FF_SALES,19693.22,USD,19693.22,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2023_Q4,2023,Q4,2023-05-31,FF_SALES,17879.39,USD,17879.39,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2024_A,2024,FY,2024-05-31,FF_SALES,79986.83,USD,79986.83,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2024_Q1,2024,Q1,2023-08-31,FF_SALES,21265.21,USD,21265.21,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2024_Q2,2024,Q2,2023-11-30,FF_SALES,20275.5,USD,20275.5,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2024_Q3,2024,Q3,2024-02-28,FF_SALES,19091.69,USD,19091.69,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2024_Q4,2024,Q4,2024-05-31,FF_SALES,19354.43,USD,19354.43,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2025_A,2025,FY,2025-05-31,FF_SALES,90923.72,USD,90923.72,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2025_Q1,2025,Q1,2024-08-31,FF_SALES,20948.88,USD,20948.88,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2025_Q2,2025,Q2,2024-11-30,FF_SALES,21980.49,USD,21980.49,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2025_Q3,2025,Q3,2025-02-28,FF_SALES,22870.85,USD,22870.85,FDB_FF,2026-03-04T23:00:00Z
FDX-US,FDX-US_FY2025_Q4,2025,Q4,2025-05-31,FF_SALES,25123.5,USD,25123.5,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2021_A,2021,FY,2021-08-31,FF_SALES,192486.44,USD,192486.44,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2021_Q1,2021,Q1,2020-11-30,FF_SALES,42577.98,USD,42577.98,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2021_Q2,2021,Q2,2021-02-28,FF_SALES,45363.32,USD,45363.32,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2021_Q3,2021,Q3,2021-05-31,FF_SALES,54039.35,USD,54039.35,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2021_Q4,2021,Q4,2021-08-31,FF_SALES,50505.79,USD,50505.79,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2022_A,2022,FY,2022-08-31,FF_SALES,193972.84,USD,193972.84,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2022_Q1,2022,Q1,2021-11-30,FF_SALES,39411.72,USD,39411.72,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2022_Q2,2022,Q2,2022-02-28,FF_SALES,49881.25,USD,49881.25,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2022_Q3,2022,Q3,2022-05-31,FF_SALES,50086.36,USD,50086.36,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2022_Q4,2022,Q4,2022-08-31,FF_SALES,54593.51,USD,54593.51,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2023_A,2023,FY,2023-08-31,FF_SALES,203689.8,USD,203689.8,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2023_Q1,2023,Q1,2022-11-30,FF_SALES,56152.28,USD,56152.28,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2023_Q2,2023,Q2,2023-02-28,FF_SALES,46844.89,USD,46844.89,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2023_Q3,2023,Q3,2023-05-31,FF_SALES,45931.13,USD,45931.13,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2023_Q4,2023,Q4,2023-08-31,FF_SALES,54761.5,USD,54761.5,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2024_A,2024,FY,2024-08-31,FF_SALES,206636.03,USD,206636.03,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2024_Q1,2024,Q1,2023-11-30,FF_SALES,45860.66,USD,45860.66,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2024_Q2,2024,Q2,2024-02-28,FF_SALES,42619.53,USD,42619.53,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2024_Q3,2024,Q3,2024-05-31,FF_SALES,60361.33,USD,60361.33,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2024_Q4,2024,Q4,2024-08-31,FF_SALES,57794.52,USD,57794.52,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2025_A,2025,FY,2025-08-31,FF_SALES,220075.61,USD,220075.61,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2025_Q1,2025,Q1,2024-11-30,FF_SALES,59620.55,USD,59620.55,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2025_Q2,2025,Q2,2025-02-28,FF_SALES,60606.27,USD,60606.27,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2025_Q3,2025,Q3,2025-05-31,FF_SALES,53993.37,USD,53993.37,FDB_FF,2026-03-04T23:00:00Z
COST-US,COST-US_FY2025_Q4,2025,Q4,2025-08-31,FF_SALES,45855.41,USD,45855.41,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2021_A,2021,FY,2021-08-31,FF_SALES,53758.22,USD,53758.22,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2021_Q1,2021,Q1,2020-11-30,FF_SALES,12995.62,USD,12995.62,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2021_Q2,2021,Q2,2021-02-28,FF_SALES,13947.79,USD,13947.79,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2021_Q3,2021,Q3,2021-05-31,FF_SALES,15339.48,USD,15339.48,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2021_Q4,2021,Q4,2021-08-31,FF_SALES,11475.33,USD,11475.33,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2022_A,2022,FY,2022-08-31,FF_SALES,57363.56,USD,57363.56,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2022_Q1,2022,Q1,2021-11-30,FF_SALES,15800.25,USD,15800.25,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2022_Q2,2022,Q2,2022-02-28,FF_SALES,14942.35,USD,14942.35,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2022_Q3,2022,Q3,2022-05-31,FF_SALES,12540.74,USD,12540.74,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2022_Q4,2022,Q4,2022-08-31,FF_SALES,14080.23,USD,14080.23,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2023_A,2023,FY,2023-08-31,FF_SALES,58319.34,USD,58319.34,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2023_Q1,2023,Q1,2022-11-30,FF_SALES,14758.35,USD,14758.35,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2023_Q2,2023,Q2,2023-02-28,FF_SALES,15795.25,USD,15795.25,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2023_Q3,2023,Q3,2023-05-31,FF_SALES,12877.28,USD,12877.28,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2023_Q4,2023,Q4,2023-08-31,FF_SALES,14888.46,USD,14888.46,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2024_A,2024,FY,2024-08-31,FF_SALES,58765.1,USD,58765.1,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2024_Q1,2024,Q1,2023-11-30,FF_SALES,16079.5,USD,16079.5,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2024_Q2,2024,Q2,2024-02-28,FF_SALES,15360.87,USD,15360.87,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2024_Q3,2024,Q3,2024-05-31,FF_SALES,13922.44,USD,13922.44,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2024_Q4,2024,Q4,2024-08-31,FF_SALES,13402.3,USD,13402.3,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2025_A,2025,FY,2025-08-31,FF_SALES,59523.37,USD,59523.37,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2025_Q1,2025,Q1,2024-11-30,FF_SALES,13541.52,USD,13541.52,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2025_Q2,2025,Q2,2025-02-28,FF_SALES,17312.13,USD,17312.13,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2025_Q3,2025,Q3,2025-05-31,FF_SALES,14013.06,USD,14013.06,FDB_FF,2026-03-04T23:00:00Z
ACN-US,ACN-US_FY2025_Q4,2025,Q4,2025-08-31,FF_SALES,14656.67,USD,14656.67,FDB_FF,2026-03-04T23:00:00Z
